DEPTH,ROW_ID,NU_MEAS,NU_PRED,G_MEAS_GPa,G_PRED_GPa,K_MEAS_GPa,K_PRED_GPa,E_MEAS_GPa,E_PRED_GPa,VPVS_MEAS,VPVS_PRED,NU_PRED_VALID,VPVS_PRED_VALID,G_PRED_VALID,K_PRED_VALID,E_PRED_VALID,ALL_GATES_VALID
2698.7744,157,0.193124814115735,-1.22649005125747,6.41625669923889,13.0818642771894,8.31542750248673,-0.572049268114017,15.3107901631965,-5.9258242213678,1.62151993984148,1.13560772820934,0,0,1,0,0,0
2698.9268,158,0.174897946582802,-0.974113028789928,6.88652137573716,13.0510852077241,8.29581535849727,0.0763969158479637,16.1819196469043,0.675706134065106,1.59310344830807,1.15723248154872,0,0,1,1,1,0
2699.0792,159,0.16438944536386,-0.712379822324972,7.28619216453808,12.8442137840727,8.42639892784767,1.01570343513487,16.967930506562,7.38851010134208,1.57791699292543,1.18844941435801,0,0,1,1,1,0
2699.2316,160,0.138609628640706,-0.567305491938544,7.84858579817141,12.7394281729201,8.24267981776233,1.72155665143069,17.8729507220213,11.0245612125319,1.54387351781818,1.21180420624307,0,0,1,1,1,0
2699.384,161,0.0778611897426707,-0.669565195183772,8.63157861149979,13.2084635547405,7.3464331048494,1.24391984719505,18.6072871830971,8.7290721532659,1.47798664366175,1.19478420720973,0,0,1,1,1,0
2700.146,166,0.00423923240507948,-0.640326201965324,8.17784583791123,11.4188049954547,5.52182568945659,1.20054681273193,16.4250272539821,8.21408992346507,1.41723356009386,1.1993627583925,0,0,1,1,1,0
2700.2984,167,0.0923130258585686,-0.302314972907604,7.08093954935108,9.71245495475748,6.32397157268512,2.81528436547659,15.4692050101466,13.5524687964873,1.4921230307428,1.27404734833955,0,0,1,1,1,0
2700.4508,168,0.119133330493404,-0.488531436650875,6.37753733047797,9.79541166418127,6.24655569734334,1.68938991907227,14.2746291860077,10.0200902625841,1.52078774625896,1.22711075645829,0,0,1,1,1,0
2700.6032,169,0.129624607629355,-0.671218219100851,6.01395131739401,9.90441993376725,6.11407375431572,0.926782265818056,13.5870147944265,6.51278564919405,1.53296500124993,1.19453167701358,0,0,1,1,1,0
2700.7556,170,0.121935186366427,-0.651903969814555,6.15555930384824,9.96917712866538,6.08902523739056,1.00420147096771,13.8122771495051,6.94046196540791,1.52398312213605,1.19752409627037,0,0,1,1,1,0
2700.908,171,0.113967807785961,-0.676647749598271,6.14790158101221,9.90278893928901,5.91363845193406,0.907121974231655,13.697128893368,6.4041781775449,1.51500124293997,1.19370683590808,0,0,1,1,1,0
2701.0604,172,0.086099669863265,-0.695954836363505,6.63760146012268,10.3351011327644,5.80582347135085,0.875823907828567,14.4181935090463,6.28467503022216,1.48594087958699,1.19082995769917,0,0,1,1,1,0
2701.2128,173,0.0917318494389447,-1.42875381280843,6.95835172061258,12.293293861868,6.20234044916433,-0.910915739176278,15.1933083859821,-10.5415932305007,1.49153789559578,1.12215629193625,0,0,1,0,0,0
2701.3652,174,0.040842729642116,-1.36673752849865,7.66183381303601,12.6239203795492,5.78942084760982,-0.826694574407761,15.9495280400493,-9.2593307199191,1.44532055396704,1.12598711135243,0,0,1,0,0,0
2701.5176,175,0.0116752893679199,-1.15117662440297,8.20256011673566,12.7425937157457,5.66448731003535,-0.388890821978023,16.5966547593126,-3.85276460816981,1.42264150950274,1.14140893827821,0,0,1,0,0,0
2705.3276,200,0.0666788551548146,-0.35289351941163,7.2768656682845,9.88090625912178,5.97099774805149,2.49894362693512,15.5241574803222,12.7879969487278,1.4676098287056,1.25946006367206,0,0,1,1,1,0
2705.48,201,0.142880426441243,-0.343059383563149,6.34838821784538,9.56432194978888,6.77219356467817,2.48428192208684,14.5108972672514,12.5663831149896,1.54922279792173,1.26217195022134,0,0,1,1,1,0
2705.6324,202,0.169189431152622,-0.323884483332088,6.0669246211137,9.48216410362262,7.14747836032041,2.59382571697518,14.1867682932115,12.8220765641015,1.58475203549376,1.26762817705315,0,0,1,1,1,0
2705.7848,203,0.168922943748887,-0.387096232359495,5.93173628369425,9.52265795325795,6.98099582092345,2.19310026150519,13.8674852765559,11.6729458750072,1.58436815192903,1.25045460049644,0,0,1,1,1,0
2705.9372,204,0.184837623279075,-0.441395797860149,5.69838118353153,9.62609760603647,7.14092894830978,1.90397371830318,13.5033128360674,10.7543571458807,1.60825488776406,1.23738685498069,0,0,1,1,1,0
2706.0896,205,0.171880030603127,-0.51957192642335,5.67420849927407,9.60865261055494,6.75514268150199,1.50921719979416,13.2989832595556,9.23253292671232,1.58865757362718,1.22082017114949,0,0,1,1,1,0
2706.242,206,0.161513273692434,-0.494349279390628,5.81105907902626,9.57848194475261,6.64686060034436,1.62363011270922,13.4992445089998,9.68673259541604,1.57390050474358,1.22590432593846,0,0,1,1,1,0
2706.3944,207,0.16608397874985,-0.360621183905663,6.18545137884817,9.77082560134481,7.20016939908737,2.41967043575852,14.425511508422,12.4945178105042,1.58031088079726,1.25736856414303,0,0,1,1,1,0
2706.5468,208,0.144047134252889,-0.356261819853819,6.48476036162262,9.84496851930891,6.94742873934501,2.46715119576327,14.8377430160622,12.6751642364327,1.55070318279219,1.25854421658471,0,0,1,1,1,0
2706.6992,209,0.11677983540904,-0.355140963217583,6.76343951702376,9.83651980363012,6.57000298047378,2.47256259833196,15.1065457412416,12.6863373717202,1.5181347150462,1.25884825247466,0,0,1,1,1,0
2706.8516,210,0.111435813256149,-0.355264937784781,6.78579538324091,9.79271827425746,6.46995294270732,2.46072242135192,15.0839520207244,12.627417651619,1.51221317539411,1.25881458840194,0,0,1,1,1,0
2707.004,211,0.0605359666021313,-0.380615828413651,7.22779656432718,9.85544821356641,5.81415666449051,2.31062113217154,15.3306764315046,12.208617254744,1.46210448867438,1.2521120076715,0,0,1,1,1,0
2707.1564,212,0.00886606756649913,-1.03153344132429,8.05184000176787,12.2498296470781,5.51324708178121,-0.0840724452991492,16.2464563185164,-0.772558568817323,1.42058165548137,1.15172487215166,0,0,1,0,0,0
2707.3088,213,0.026310124024001,-0.957056638614536,8.53330676003239,13.0592113074915,6.162836040619,0.128296644006919,17.5156382384474,1.12161286117348,1.43371647505581,1.15894674570924,0,0,1,1,1,0
2707.4612,214,0.0335337964739373,-0.767715818834119,8.83259505202852,13.1239409945933,6.52336327036099,0.801568680274639,18.2575709936799,6.09696777519689,1.43940578581077,1.18085145587218,0,0,1,1,1,0
2707.6136,215,0.0188657385836003,-0.712663592072851,9.06800340201199,13.0930885594331,6.40090076345207,1.03412055355732,18.4781559673391,7.5242420706791,1.42800944142183,1.18840881176386,0,0,1,1,1,0
2707.766,216,0.0173648811783225,-0.654453353886259,9.12284882040792,12.9606177534256,6.41013306894707,1.29310782492348,18.5625320123642,8.95699599251686,1.42687747036364,1.19712380977249,0,0,1,1,1,0
2707.9184,217,0.00882728135886546,-0.642981772935111,9.13477845582478,12.8238869706822,6.25402115227435,1.33520979913107,18.4308274308105,9.15672278070701,1.42055335972727,1.19893798640736,0,0,1,1,1,0
2708.0708,218,0.0215160290790018,-0.194713787205738,8.72211995307508,10.3717112992266,6.20695493899632,4.00749981079433,17.819570679232,16.7043922246992,1.43002345587295,1.31138127701023,0,0,1,1,1,0
2708.2232,219,0.0219822303128005,-0.267382829279065,7.83431137404541,9.70527378479877,5.58314461562876,3.08852806795761,16.0130540220237,14.2205004425827,1.43037974677474,1.28513239377916,0,0,1,1,1,0
2708.528,221,0.0820515007232493,-0.350207011824445,6.99863238080553,9.67905708299004,6.03972394028262,2.46582433736994,15.1457613413219,12.5787668493557,1.48199853047254,1.26019525003913,0,0,1,1,1,0
2708.6804,222,0.120199163667628,-0.281334505256419,6.77345356116937,9.56782215016591,6.65929463420434,2.93346984887563,15.1752340287269,13.7521272783352,1.52199850860779,1.28059782163689,0,0,1,1,1,0
2708.8328,223,0.102492148337925,-0.290871126039867,6.9151726158446,9.56573629232025,6.39310098445659,2.85901608248906,15.2478470267402,13.5666796111453,1.50260999253361,1.2775814084886,0,0,1,1,1,0
2708.9852,224,0.0924511857274462,-0.344702518875262,6.99815759258394,9.78930024453546,6.25294876113749,2.53142522520214,15.2902911198517,12.8298075844357,1.49226234338983,1.26171484992249,0,0,1,1,1,0
2709.1376,225,0.031077732084045,-0.398500736593023,7.45418639808361,9.89564408619784,5.46348235215061,2.20820543466498,15.3716912117356,11.9044452575712,1.43745427943444,1.24759070654665,0,0,1,1,1,0
2709.29,226,0.02776145733428,-0.325453053789921,7.78847789272506,9.98601062801498,5.65017935233717,2.72013570528394,16.0093947788859,13.4720659478978,1.4348473565996,1.26717321895912,0,0,1,1,1,0
2709.4424,227,0.0223082491015993,-0.478950896223267,8.16717922180539,11.0645421764122,5.82619417552572,1.96304356938334,16.6987493806857,11.5303395694389,1.43062926462803,1.22912605032807,0,0,1,1,1,0
2709.5948,228,0.00408183258929989,-0.732485325611488,8.81825536960367,12.5982000447228,5.9514187310258,0.911492497533597,17.7085000235042,6.74040676569074,1.41712062265599,1.18561559678613,0,0,1,1,1,0
2710.3568,233,0.0663906818757148,-0.685560711142135,8.5022951858206,12.8760350117244,6.96999809255101,1.13834499134595,18.1335367214317,8.09746258479118,1.46734854442749,1.19236796805159,0,0,1,1,1,0
2710.5092,234,0.0498056362009499,-0.336906877204041,8.22282030605716,10.8644857703537,6.39158238967469,2.86936177061259,17.2647262055329,14.4083315940722,1.45280122786617,1.26389795267153,0,0,1,1,1,0
2710.6616,235,0.0743512386562153,-0.242843797815138,7.62610650261514,9.91239657183514,6.41617981090238,3.36779305194238,16.3862339344176,15.0104650857619,1.47467876037774,1.29347942185827,0,0,1,1,1,0
2710.814,236,0.119159639229924,-0.232733657021161,7.07830536990067,9.73106604661867,6.93357331150435,3.39655907588035,15.8435073682745,14.9326389177493,1.52081756238408,1.29706445036975,0,0,1,1,1,0
2710.9664,237,0.114083287888284,-0.365804050155326,6.7401289237887,9.80841265136618,6.48591155944523,2.39486658934191,15.0181299844109,12.4409111558034,1.5151291512431,1.25598482315814,0,0,1,1,1,0
2711.1188,238,0.116543787694858,-0.434428022453387,6.54763594728742,9.82699801575131,6.35511261905933,1.98262986110749,14.6214444820626,11.1157494022302,1.51787016782341,1.23898615512529,0,0,1,1,1,0
2711.2712,239,0.105876538674321,-0.43581290678491,6.65199905298207,9.8357743996977,6.22164576148547,1.97661196586463,14.7125793759534,11.0984339361697,1.50619985416507,1.23866655408091,0,0,1,1,1,0
2711.4236,240,0.0829411196577497,-0.436189293451919,6.90183018687837,9.89272878288399,5.97379735616876,1.9859325614946,14.9485514205314,11.1552528095327,1.48285922693227,1.2385798414568,0,0,1,1,1,0
2711.576,241,0.0749114516089405,-0.648585482820053,7.30000254606391,11.0682449685353,6.15311512800373,1.12879189804183,15.693712667077,7.77908392329443,1.47520355295161,1.1980476018958,0,0,1,1,1,0
2711.7284,242,0.0670255006772669,-0.963236387186777,7.74948178931933,12.4457769818048,6.36595973448181,0.104232811167872,16.5377893724756,0.915103452237589,1.46792452833464,1.1583213230576,0,0,1,1,1,0
2711.8808,243,0.051607159443905,-0.850433966797628,8.30067750159423,12.8127661374833,6.48914010170613,0.473021920520715,17.4581037778229,3.83270921106612,1.45433614734041,1.17057735776999,0,0,1,1,1,0
2712.0332,244,0.0433517721461316,-0.685578268571696,8.74610801454896,12.8874394563289,6.66104800132303,1.13927274561639,18.2505345927223,8.10418205507278,1.447388932211,1.19236534904199,0,0,1,1,1,0
2712.1856,245,0.082547059968194,-0.367584733975514,9.14763741093639,12.7538960206492,7.90727691294557,3.09893209999518,19.8054959697285,16.131517089495,1.48247758763383,1.25551287693217,0,0,1,1,1,0
2712.4904,247,0.00317157849033456,-0.724449571147586,9.39691902096497,13.387203620815,6.32459931778405,1.00421985131732,18.8534441744145,7.37769939770034,1.41646872520059,1.18673785968835,0,0,1,1,1,0
2715.2336,265,0.0104728857880648,-0.310603718464664,10.5594860424197,13.2017323423869,7.26556577014111,3.74257070351819,21.3401486674452,18.2024503733326,1.42175732210591,1.2715440268195,0,0,1,1,1,0
2715.386,266,0.0475527266301187,-0.218633615916671,10.5890955296463,13.1451700452577,8.17232308788048,4.76422373373197,22.1852717892555,20.542387972847,1.45089666941671,1.30221535703894,0,0,1,1,1,0
2715.5384,267,0.0298528117291908,-0.216189702175311,10.7657877565797,13.0820664310511,7.8607842169397,4.77241265097783,22.1743535831865,20.507716770969,1.43648763852941,1.30312664479652,0,0,1,1,1,0
2715.9956,270,0.00317157849033456,-0.670296791829463,9.25337814051059,13.0081835863049,6.2279890828155,1.22158182175639,18.5654519111679,8.57767972175213,1.41646872520059,1.19467236078173,0,0,1,1,1,0
2716.148,271,0.0485819537436506,-0.820411037993709,8.53472880163308,13.0473369879461,6.60833321109372,0.59152229600964,17.8987252029772,4.68631541322307,1.45176470585604,1.17416777499285,0,0,1,1,1,0
2716.3004,272,0.0395606762362241,-0.902395747732489,8.51009205249872,13.0858369119529,6.40457681199766,0.303583666058811,17.6935140978562,2.5544666541715,1.44427123927643,1.16470285526703,0,0,1,1,1,0
2716.4528,273,0.0525959448222096,-0.872653392449178,8.3829419837072,13.0117367978125,6.57411023705303,0.402383818245891,17.6477014754601,3.31400107909125,1.45518316450259,1.16801456111983,0,0,1,1,1,0
2716.6052,274,0.0525959448222096,-0.843771732269092,8.39213718219394,12.9516841934801,6.58132133890974,0.501925323861476,17.667059132738,4.04683837149037,1.45518316450259,1.17136117638752,0,0,1,1,1,0
2716.7576,275,0.0579877446703246,-0.803204444537597,8.35063808951691,12.8620290877397,6.66261523472662,0.647427237096183,17.6697455177722,5.06238031739065,1.45985970385962,1.17629488449273,0,0,1,1,1,0
2716.91,276,0.083336117714199,-0.77535042576431,8.06877341421209,12.7519683618922,6.99300166304651,0.748741732806307,17.4823873305361,5.72944852633218,1.48324240064478,1.1798513086413,0,0,1,1,1,0
2717.0624,277,0.10916837619285,-0.770487026767116,7.76806569322804,12.7056329306589,7.34851215227202,0.765089169030846,17.2321856222343,5.83221518144234,1.50974279036449,1.18048713109366,0,0,1,1,1,0
2717.2148,278,0.10916837619285,-0.749053076266463,7.75667557041106,12.6258161319571,7.33773721044713,0.845549795052368,17.2069184941752,6.33681943587982,1.50974279036449,1.18334409421558,0,0,1,1,1,0
2717.3672,279,0.100371507386734,-0.77115150217239,7.75667557041106,12.5321039098355,7.11929950565603,0.752061719756737,17.0704495794461,5.73590630877076,1.50038729661695,1.18039999338382,0,0,1,1,1,0
2717.5196,280,0.0928266608853275,-0.81596298484503,7.84314397620084,12.6630351934183,7.01682880399374,0.590307181037083,17.1423936847089,4.66093439959809,1.49264136320907,1.17471268682339,0,0,1,1,1,0
2717.672,281,0.0564225712364293,-1.02674906034313,7.96505389037577,12.7633448649592,6.3231822039593,-0.074539095485289,16.828925421815,-0.682814963945951,1.45849200308708,1.15216892959869,0,0,1,0,0,0
2717.8244,282,0.0242324589309436,-1.32863035665158,7.95949920512748,12.8192516183219,5.71173716783908,-0.767932716420159,16.3047548854532,-8.42559046267085,1.43210802698526,1.12846297609037,0,0,1,0,0,0
2717.9768,283,0.0349043594183662,-1.6486088787647,7.56301374626988,12.7309997699356,5.60959597225174,-1.28105205930251,15.6539917927115,-16.5148789726631,1.44050258688501,1.11027415973731,0,0,1,0,0,0
2718.1292,284,0.0705016290904913,-0.512513705942133,6.94799300658758,10.0657948927407,5.77249984030667,1.61543065876918,14.8756756649227,9.81387409801753,1.4711046086217,1.22221948756265,0,0,1,1,1,0
2718.2816,285,0.0975434424335307,-0.536464815816218,6.55221925019383,9.91123246770224,5.95620830475123,1.47752401474002,14.382690542874,9.18840993480929,1.49745454546361,1.21754221409175,0,0,1,1,1,0
2718.434,286,0.118258606985892,-0.524969327010331,6.21181785050069,9.64362797342217,6.06555371731659,1.48980688675462,13.892837552702,9.16203817255346,1.5197984160612,1.21976205711696,0,0,1,1,1,0
2718.5864,287,0.145778804410789,-0.474641776366799,5.94969754549563,9.48307481824699,6.41504745732334,1.70387776032153,13.6340746805676,9.96402268218996,1.55291576667196,1.23004430687209,0,0,1,1,1,0
2718.7388,288,0.167326136521318,-0.513307568655166,5.68316823914393,9.52490924039309,6.64726183017948,1.52494049518061,13.2682216476011,9.27140247309158,1.5820788530099,1.22206120898711,0,0,1,1,1,0
2718.8912,289,0.21080929598408,-0.577060743427021,5.13860101194952,9.5771062660785,7.17158353434853,1.25357652884323,12.4437317472434,8.10106840859133,1.65195729544917,1.21005221819204,0,0,1,1,1,0
2719.0436,290,0.225565009376126,-0.652642320839979,4.89176777172664,9.62779881305742,7.28184526979488,0.967137214687177,11.990358830044,6.68857970224645,1.67985865722389,1.1974079971721,0,0,1,1,1,0
2719.196,291,0.237336719797612,-0.702038420953853,4.64168530808719,9.51827299428864,7.28858086421015,0.786463949274886,11.4866553468828,5.67215930234109,1.70398880325492,1.18994120942071,0,0,1,1,1,0
2719.3484,292,0.222145086203897,-0.742231216541835,4.76110269522252,9.50352485203388,6.98057148409028,0.657341941675132,11.6375165277567,4.89942407934642,1.67317073168386,1.18427258600217,0,0,1,1,1,0
2719.5008,293,0.192879146942647,-0.865961935993811,4.97035719202672,9.56208676238846,6.4350731296841,0.312767035868456,11.8580708944502,2.56336719497953,1.62111801246032,1.16877817002109,0,0,1,1,1,0
2719.6532,294,0.202156053965611,-0.664573861776296,5.05411874222169,9.47193230698315,6.79980184737564,0.909383761027032,12.1516788868457,6.35426735049541,1.63668306400915,1.1955507499024,0,0,1,1,1,0
2719.8056,295,0.218497431699948,-0.497840519134772,5.08505326124441,9.40457371054527,7.33696602521385,1.57760542614604,12.3922486777675,9.44519170449237,1.66618808333811,1.22518654790098,0,0,1,1,1,0
2719.958,296,0.211594148295598,-0.571532585577926,5.05848248367697,9.42861741438364,7.08356845080067,1.25672187652512,12.2576555529576,8.0797106502318,1.65338078296522,1.21104143906133,0,0,1,1,1,0
2720.1104,297,0.212511168783204,-0.772838958286826,4.84697548773218,9.53231579939286,6.81419157377262,0.567071158225051,11.7540238273874,4.33074157385806,1.65505226474721,1.18017908450919,0,0,1,1,1,0
2720.2628,298,0.210207980072443,-0.766750707117852,4.88488446790989,9.54545198825011,6.79996429424834,0.585874267128051,11.823452329593,4.45293985299967,1.65087108008185,1.18097868479981,0,0,1,1,1,0
2720.4152,299,0.200377350021901,-0.754784053353916,5.01218409674152,9.56495150481245,6.69343284996231,0.623076305867728,12.033024527737,4.69095727575295,1.63363572925739,1.18257132541873,0,0,1,1,1,0
2720.5676,300,0.180326415516309,-0.582590403728764,5.46609697028696,9.58753948687895,6.72746509456275,1.23220840577342,12.9035572876067,8.00386197290536,1.60127931767161,1.20907203802535,0,0,1,1,1,0
2720.72,301,0.1822166300821,-0.483725403894208,5.64553981961877,9.63236514855002,7.0008394526417,1.68507234740003,13.348502121088,9.94589085322234,1.60418168712697,1.22811722576201,0,0,1,1,1,0
2720.8724,302,0.168663022226044,-0.536324512567386,5.83905333778924,9.88240037728442,6.86500066742246,1.4738712814289,13.6477714413597,9.16445362388322,1.58399423217707,1.217569034698,0,0,1,1,1,0
2721.0248,303,0.161513273692434,-0.475394759905695,5.96575162419276,9.76994005186807,6.82380249159881,1.75155125469841,13.8585993981042,10.2507234932344,1.57390050474358,1.22988331360389,0,0,1,1,1,0
2721.1772,304,0.149733700133584,-0.485967026888133,6.13359429501686,9.87927049481439,6.71108436316165,1.71684943009829,14.104000127856,10.1565415692516,1.55803893299131,1.22764667152468,0,0,1,1,1,0
2721.3296,305,0.139565440634973,-0.518980642408705,6.2463701156156,10.0030589521073,6.58293100945571,1.57401256080014,14.2362950263412,9.62332998218099,1.54506128339843,1.22093671246579,0,0,1,1,1,0
2721.482,306,0.126434051900192,-0.817679188710906,6.39324702316864,10.8378304358847,6.42597037706321,0.499859160108422,14.4031422982134,3.95192407536828,1.52919971164616,1.17450203617231,0,0,1,1,1,0
2721.6344,307,0.0564818145397935,-0.567725050679213,6.96762188871413,10.0951540922862,5.53240435028817,1.36236141219208,14.7223316320318,8.72776444725712,1.45854361936299,1.21172824960028,0,0,1,1,1,0
2721.7868,308,0.0975648073856106,-0.534501491585325,6.49362881305519,9.81683151187551,5.90337573869837,1.47243880693794,14.2543569148691,9.13944085227247,1.49747656814163,1.2179181339624,0,0,1,1,1,0
2721.9392,309,0.153014840656716,-0.552701140108444,5.91766389790588,9.79337573482685,6.55470328972925,1.38708750716796,13.6463085926079,8.76113160135537,1.56236481618894,1.21448285809238,0,0,1,1,1,0
2722.0916,310,0.13130253228719,-0.563538075105857,6.15908009661328,9.87094730649014,6.29945824606319,1.35030196622737,13.9355658197165,8.61658532383868,1.53496755588203,1.21248872727444,0,0,1,1,1,0
2722.244,311,0.115649164917514,-0.643141038529091,6.33167496500555,10.1353872594892,6.12628467055069,1.05466827790581,14.1278557744751,7.23380754305362,1.51687006460194,1.19891256903001,0,0,1,1,1,0
2722.3964,312,0.125618873720387,-0.564731676285768,6.55722961282075,10.4209549872358,6.57168225408589,1.42004842153245,14.7618828230185,9.07182321759122,1.52824651502395,1.21227137346839,0,0,1,1,1,0
2722.5488,313,0.122123684249338,-0.390982093729856,6.80774596843692,10.1305829819,6.73865377737039,2.3082044260863,15.278265975072,12.3394128738654,1.52419955318227,1.24947129048231,0,0,1,1,1,0
2722.7012,314,0.113046717467309,-0.328331576036757,7.1873492931307,10.2732695217293,6.89131901199146,2.77675870719327,15.9997110760202,13.8004614972191,1.51398337110744,1.26634237509425,0,0,1,1,1,0
2722.8536,315,0.0715971913255462,-1.05440627526483,7.74532048800657,12.6999419812184,6.45799040280583,-0.14817158814326,16.5997273617281,-1.38191307855503,1.4721161191185,1.14963743234496,0,0,1,0,0,0
2723.006,316,0.0788161367129196,-0.982495683186191,7.74532048800657,12.6676243967323,6.61292882183962,0.0498569435386557,16.7115534529493,0.443476221437488,1.47889485795737,1.15640352396474,0,0,1,1,1,0
2723.1584,317,0.0788161367129196,-0.702038437678596,7.73381180924929,11.9458536401499,6.60310275026864,0.987046975734513,16.6867219562381,7.11881042776378,1.47889485795737,1.18994120698885,0,0,1,1,1,0
2723.3108,318,0.0739355219525841,-1.4401738541428,8.01091632937881,13.8442034291014,6.73075559591122,-1.0469605370523,17.2064152190198,-12.1877127618491,1.47429009971117,1.12147619860812,0,0,1,0,0,0
2723.4632,319,0.0693421196544332,-0.558985630099526,8.47624925293907,12.4425482792823,7.01563101208788,1.72723231029686,18.1280206857143,10.9746851786879,1.47003891061156,1.21332186100104,0,0,1,1,1,0
2723.6156,320,0.101172542779206,-0.451357760541918,9.16772790607521,13.5432339908873,8.43744169486965,2.60343358178689,20.1905004996814,14.8607804525304,1.50122448981837,1.23513749887382,0,0,1,1,1,0
2723.768,321,0.0841185657410553,-0.459544851177601,9.4873788158549,13.7361112103687,8.24389090031091,2.57891437429251,20.5708870289734,14.8475040568817,1.48400328141509,1.23332087653762,0,0,1,1,1,0
2723.9204,322,0.0623019512285902,-0.490209949795831,9.65745729131902,13.7477309781975,7.81294757369204,2.35924932452077,20.5182714489499,14.0169129311374,1.46367346941006,1.2267613547248,0,0,1,1,1,0
2724.53,326,0.0307034752810455,-0.162651072589699,8.60563327912272,10.1304248981365,6.30010782848354,4.26705233646521,17.739712255572,16.9654008453303,1.43715846990169,1.32459235961948,0,0,1,1,1,0
2724.6824,327,0.0756415927620254,-0.145154057198613,8.33390101910646,10.2271691670564,7.04144610877292,4.51708857817305,17.9285811322255,17.4853081376031,1.47588932809091,1.33229452032483,0,0,1,1,1,0
2724.8348,328,0.0233175890839162,-0.76607765494917,9.17203744399611,13.4722646843671,6.56335471251516,0.829718392020524,18.771814488355,6.30292749622525,1.43140364794615,1.18106751872342,0,0,1,1,1,0
