DEPTH,ROW_ID,NU_PRED,VPVS_PRED,G_PRED_GPa,K_PRED_GPa,E_PRED_GPa,NU_VALID,VPVS_VALID,G_VALID,K_VALID,E_VALID,ALL_GATES_VALID
2719.0436,290,0.132606960842359,1.5365351669409,5.84690861782209,6.00832414166761,13.2444987999089,1,1,1,1,1,1
2719.196,291,0.144355205937898,1.5510954655649,5.60185818661505,6.00835035950634,12.8210311575575,1,1,1,1,1,1
2719.3484,292,0.143937823125746,1.55056413092065,5.54381335838302,5.93695726654295,12.6835555700082,1,1,1,1,1,1
2719.5008,293,0.137556364488593,1.54257085565746,5.48942200849457,5.74298670772697,12.4890538862535,1,1,1,1,1,1
2719.6532,294,0.134134210023607,1.53838270612418,5.7206560881119,5.9110853861887,12.975983546615,1,1,1,1,1,1
2719.8056,295,0.136304133428798,1.54103051278627,5.94457866301755,6.190932156183,13.509698612559,1,1,1,1,1,1
2719.958,296,0.136406941071069,1.5411566323471,5.82200350293793,6.06554042511939,13.2323303833575,1,1,1,1,1,1
2720.1104,297,0.134364439680253,1.5386623640825,5.60799460475033,5.79949941774843,12.723019315095,1,1,1,1,1,1
2720.2628,298,0.137262453014477,1.54220850467003,5.59750420448036,5.84980464548771,12.7316627246924,1,1,1,1,1,1
2720.4152,299,0.136072401125867,1.5407464580604,5.63475587103096,5.86333715090972,12.8029812643204,1,1,1,1,1,1
2720.5676,300,0.133764498699885,1.53793425054234,5.92564981359723,6.11472797014906,13.4365827807683,1,1,1,1,1,1
2720.72,301,0.128987766464384,1.53220901195992,6.18837408370699,6.2770604338574,13.9731972696209,1,1,1,1,1,1
